molecule_id,class,pic50,MW,LogP,HDonors,HAcceptors
CHEMBL4741120,active,7.309803919971486,500.5740000000003,0.7533000000000009,4,8
CHEMBL4741270,inactive,4.267606240177032,362.4320000000001,6.091900000000003,2,2
CHEMBL4747482,inactive,4.425968732272281,376.4590000000001,6.400320000000005,2,2
CHEMBL4750308,active,7.657577319177793,300.33599999999996,0.35369999999999957,2,5
CHEMBL4751596,inactive,4.0655015487564325,380.4470000000001,6.301740000000005,2,3
CHEMBL4752635,active,8.244125144327509,443.5260000000003,-1.0952999999999955,5,8
CHEMBL4753407,active,7.568636235841012,543.6430000000005,0.4707000000000031,5,9
CHEMBL4753504,inactive,4.688246138944246,452.5100000000002,6.117700000000005,2,5
CHEMBL475540,inactive,4.853871964321762,363.3910000000001,1.9499000000000002,3,4
CHEMBL4756447,inactive,4.657577319177793,392.4580000000001,6.100500000000005,2,3
CHEMBL4756766,active,7.275724130399211,400.45700000000016,-0.8126999999999971,4,7
CHEMBL4757741,inactive,4.494850021680094,392.4580000000001,6.100500000000004,2,3
CHEMBL4758787,inactive,4.79317412396815,368.46100000000007,6.153400000000003,2,3
CHEMBL4765192,active,6.8124792791635365,429.49900000000025,-1.4853999999999954,5,8
CHEMBL47728,active,9.69897000433602,436.59900000000016,3.6274000000000024,2,5
CHEMBL4777311,inactive,4.00436480540245,380.4220000000001,6.231000000000003,2,2
CHEMBL477841,inactive,4.939302159646388,256.286,3.871500000000001,0,4
CHEMBL4780030,active,8.254925208417943,479.53600000000023,5.5461000000000045,1,4
CHEMBL4780220,active,6.508638306165727,595.6880000000002,2.4863000000000017,4,6
CHEMBL4780502,inactive,4.055517327849832,405.50100000000015,6.157900000000004,2,3
CHEMBL4781893,inactive,4.696803942579511,386.4510000000001,6.292500000000003,2,3
CHEMBL4788683,active,8.127261172527332,564.4760000000002,6.548600000000004,1,6
CHEMBL4789542,active,7.886056647693163,383.4700000000001,0.8284000000000008,3,6
CHEMBL4790362,active,7.008773924307505,428.5110000000002,-0.03409999999999802,4,7
CHEMBL4791180,active,6.882728704344236,528.6280000000002,1.5319000000000027,4,8
CHEMBL4792262,active,8.347753658996677,577.3780000000002,6.226200000000004,1,4
CHEMBL4794200,inactive,4.002176919254275,342.442,5.560300000000003,2,2
CHEMBL4800543,inactive,4.552841968657781,377.4470000000001,5.674100000000003,3,3
CHEMBL481599,inactive,4.7544873321858505,230.267,2.602720000000001,2,3
CHEMBL483857,active,6.3979400086720375,306.408,3.368000000000002,0,4
CHEMBL4852596,active,8.075358952582837,443.5320000000001,3.0051000000000005,3,4
CHEMBL4854379,active,9.244125144327509,408.63300000000015,3.4587000000000026,3,4
CHEMBL485492,active,6.276462238467943,363.46000000000004,3.3264000000000022,1,5
CHEMBL4862110,active,8.3465945093355,380.40400000000005,1.7645999999999997,2,5
CHEMBL4869361,inactive,4.130768280269024,424.4282035560001,2.4823199999999996,3,5
CHEMBL4871376,active,8.294649537114289,367.434,0.8517000000000008,3,4
CHEMBL4872688,active,6.958607314841775,401.4480000000001,1.8156,2,6
CHEMBL4878125,active,8.03147035562516,310.353,1.3404999999999998,2,4
CHEMBL488617,active,7.958607314841775,577.7070000000001,3.156500000000002,5,5
CHEMBL489100,active,6.410050398674292,476.5770000000001,3.4286200000000013,3,6
CHEMBL495831,inactive,4.920818753952375,483.5460000000003,2.39232,2,7
CHEMBL496628,active,6.165579296318468,456.58700000000016,2.2756999999999996,2,5
CHEMBL498915,active,8.070581074285707,624.7200000000001,1.6566999999999998,5,7
CHEMBL50,active,6.0496838360754,302.23800000000006,1.988,5,7
CHEMBL500586,inactive,4.872895201635193,448.3800000000001,0.8799999999999994,6,9
CHEMBL501715,inactive,4.698970004336019,350.41900000000004,0.5630000000000004,5,4
CHEMBL502674,active,7.744727494896693,758.739,6.099800000000005,5,5
CHEMBL504873,inactive,4.845271792559845,624.5920000000006,-1.0159000000000011,9,15
CHEMBL508335,active,8.522878745280337,682.6410000000002,4.432800000000003,5,5
CHEMBL509270,active,6.135488918941608,798.804,7.334300000000007,5,5
CHEMBL509346,active,6.082494490447454,818.7940000000003,6.996700000000006,5,5
CHEMBL5172839,active,6.853871964321762,291.32800000000003,1.6327,2,4
CHEMBL5174280,active,9.152427340857887,452.53200000000015,3.181700000000001,3,4
CHEMBL5175662,active,7.602059991327962,499.67800000000034,1.155300000000002,4,6
CHEMBL5176328,active,7.357535479757878,471.5390000000002,1.8285999999999993,2,8
CHEMBL5177819,active,7.795880017344075,541.6260000000002,3.8748000000000022,3,7
CHEMBL5182207,active,6.742321425130816,986.1589999999999,0.6322000000000003,8,12
CHEMBL5182668,active,8.25649023527157,539.6170000000002,3.9963000000000024,3,6
CHEMBL5187653,active,8.522878745280337,389.49600000000004,1.8198999999999994,4,4
CHEMBL5194517,active,6.096910013008056,531.0300000000003,4.835200000000004,3,5
CHEMBL5196672,active,7.698970004336019,222.18099999999998,0.14359999999999984,4,3
CHEMBL5198463,active,7.008773924307505,504.5680000000003,3.4296000000000015,2,7
CHEMBL5199189,active,7.94692155651658,458.49600000000027,1.7711999999999994,2,8
CHEMBL5205063,active,9.0,476.6640000000001,4.188200000000003,3,6
CHEMBL5205118,inactive,4.3979400086720375,362.4510000000001,2.2140999999999997,3,4
CHEMBL5205275,active,8.924453038607469,390.46100000000007,2.0013999999999994,3,4
CHEMBL5206844,active,8.447210149807217,362.40700000000004,1.3505999999999996,3,4
CHEMBL521719,active,6.238824186844269,357.4540000000002,2.0370999999999997,2,4
CHEMBL522613,inactive,4.826813731587726,254.245,3.711420000000002,0,4
CHEMBL5267304,active,8.0,577.6980000000001,2.1891000000000025,4,6
CHEMBL5267731,active,7.459670525209126,449.55400000000014,3.893320000000003,1,7
CHEMBL5268402,inactive,4.542269451754001,777.8480000000003,9.221700000000002,1,12
CHEMBL5268474,active,6.866461091629782,624.686,0.8058000000000041,4,7
CHEMBL5268799,active,9.366531544420411,566.6320000000003,4.042500000000003,2,8
CHEMBL5269115,active,9.0,571.5770000000002,5.598920000000005,2,6
CHEMBL5269640,active,6.4089353929735005,682.8879999999999,4.027780000000003,0,10
CHEMBL5270698,active,10.036212172654444,465.4020000000001,1.7205999999999997,3,8
CHEMBL5272043,inactive,4.6020599913279625,334.375,2.687900000000001,2,3
CHEMBL5272175,active,8.522878745280337,497.6170000000002,3.600120000000002,2,6
CHEMBL5272906,inactive,4.65033401590337,749.7940000000003,8.441500000000007,1,12
CHEMBL5274327,active,8.987162775294827,506.5880000000001,2.3952999999999998,3,7
CHEMBL5274715,inactive,4.6020599913279625,321.3320000000001,2.9424000000000015,2,4
CHEMBL5275186,inactive,4.6020599913279625,348.40200000000004,2.9963200000000016,2,3
CHEMBL5275421,active,9.096910013008056,506.5440000000003,2.2196,2,9
CHEMBL5276809,active,7.886056647693163,506.02300000000025,6.015800000000006,1,4
CHEMBL5276957,inactive,4.8696662315049934,1128.508,5.759000000000003,8,11
CHEMBL5278145,active,9.468521082957745,545.4920000000002,3.0941,3,7
CHEMBL5278204,active,8.301029995663981,449.52900000000017,1.7799199999999995,2,7
CHEMBL5278767,active,8.698970004336019,523.5330000000001,4.480320000000003,2,6
CHEMBL5280430,active,9.537602002101044,434.53900000000016,4.020000000000002,2,6
CHEMBL5281153,active,8.356547323513812,391.5140000000001,3.097800000000002,2,4
CHEMBL5281827,active,8.045757490560675,518.6350000000003,5.660400000000005,2,5
CHEMBL5283286,active,7.494850021680094,392.43700000000007,0.4751000000000002,2,7
CHEMBL5283653,active,7.387216143280264,487.5780000000003,1.8135000000000003,2,6
CHEMBL5283673,active,9.69897000433602,362.47300000000007,1.3328999999999995,2,6
CHEMBL5284605,active,6.522878745280337,379.4450000000001,3.3104000000000005,3,5
CHEMBL5284688,active,9.30102999566398,356.444,1.7699999999999996,2,5
CHEMBL5285794,inactive,4.4180503416266825,733.7950000000003,8.741320000000004,1,11
CHEMBL5285908,active,9.69897000433602,419.5660000000001,3.6324000000000014,4,4
CHEMBL5286002,inactive,4.504455662453552,749.7940000000003,8.441500000000007,1,12
CHEMBL5287803,active,8.084072788302883,485.39600000000013,1.1761,4,7
CHEMBL5287905,active,7.853871964321762,377.4870000000001,2.843820000000001,2,4
CHEMBL5288452,active,9.468521082957745,420.51200000000017,3.766020000000002,2,6
CHEMBL5289570,active,9.045757490560677,478.63600000000014,3.5394000000000014,2,6
CHEMBL5291044,active,6.853871964321762,778.9759999999998,5.966380000000006,0,10
CHEMBL5395662,active,7.022276394711152,511.6250000000002,5.073620000000004,1,7
CHEMBL5396285,active,7.060480747381382,477.6080000000002,4.673520000000004,1,7
CHEMBL5401833,active,7.443697499232712,435.52700000000016,3.5032200000000016,1,7
CHEMBL5406674,active,7.060480747381382,491.6350000000002,5.063620000000005,1,7
CHEMBL5406867,active,7.602059991327962,495.5980000000003,4.623120000000004,1,7
CHEMBL5409238,inactive,4.301029995663981,365.43200000000013,6.770500000000005,1,2
CHEMBL5413782,active,6.0301183562535,630.8370000000006,8.084720000000008,1,8
CHEMBL5419103,active,6.8124792791635365,531.5780000000002,5.215920000000004,1,7
CHEMBL5420372,active,6.482804102050025,505.66200000000026,5.453720000000005,1,7
CHEMBL5424250,active,7.468521082957745,467.5440000000002,3.842920000000003,1,7
CHEMBL5428131,active,6.0,576.6760000000004,4.174700000000003,2,9
CHEMBL5429762,active,6.991399828238082,548.6220000000003,3.3945000000000016,2,9
CHEMBL5430097,active,7.443697499232712,622.7260000000005,4.581120000000004,1,11
CHEMBL5434496,active,7.036212172654444,463.58100000000013,4.283420000000003,1,7
CHEMBL5436337,active,7.886056647693163,421.50000000000017,3.1610200000000015,2,7
CHEMBL550038,active,6.497572880015568,432.45400000000024,2.9301000000000013,2,6
CHEMBL5557636,active,6.394964450908745,390.46100000000007,1.8231199999999994,3,4
CHEMBL5558206,active,9.096910013008056,358.39400000000006,2.1012,4,5
CHEMBL5558542,active,7.397940008672037,441.5340000000001,3.7456000000000023,1,6
CHEMBL5560685,active,6.522878745280337,413.5240000000001,3.753000000000003,1,6
CHEMBL5560744,active,6.2512694439015055,421.4310000000001,1.4228999999999996,3,6
CHEMBL5560889,active,6.154901959985743,393.46500000000015,1.9551999999999994,2,6
CHEMBL5561001,active,6.246853753041759,314.36300000000006,0.25272000000000067,3,4
CHEMBL5561148,active,6.079245526387809,387.4140000000001,1.0227999999999997,3,6
CHEMBL5567551,active,8.337242168318426,393.46500000000015,1.9551999999999994,2,6
CHEMBL5568549,active,8.55284196865778,458.46700000000016,2.5168999999999997,4,7
CHEMBL5590205,active,6.795880017344075,375.4720000000001,3.7799000000000023,2,3
CHEMBL5590730,active,6.0,474.5800000000003,4.2085000000000035,2,3
CHEMBL5596198,active,6.920818753952375,345.446,4.419000000000003,1,2
CHEMBL5596204,active,6.920818753952375,319.408,3.7139000000000024,1,2
CHEMBL5597220,active,6.958607314841775,347.462,4.449000000000003,1,2
CHEMBL5597368,active,7.091514981121351,331.419,4.028900000000002,1,2
CHEMBL5597635,active,7.356547323513812,382.4390000000001,3.1002,3,4
CHEMBL5597889,active,6.236572006437063,349.434,3.3789000000000016,2,3
CHEMBL5612602,active,6.806875401645538,1204.029,-1.0928999999999995,21,33
CHEMBL572780,active,7.161150909262744,411.4790000000001,3.8039000000000014,2,5
CHEMBL572982,inactive,4.782516055786093,270.32800000000003,3.121800000000002,2,2
CHEMBL573714,active,7.008773924307505,321.354,1.5758999999999999,2,5
CHEMBL573715,active,9.096910013008056,413.45100000000014,3.3682000000000007,2,6
CHEMBL573934,active,6.031517051446064,383.42500000000007,3.314000000000001,2,5
CHEMBL573936,active,6.136677139879544,382.4370000000001,3.8221000000000016,1,4
CHEMBL574370,active,6.508638306165727,367.426,3.2343,2,4
CHEMBL574605,active,6.468521082957745,381.45300000000003,3.795300000000003,2,4
CHEMBL5754516,active,6.153662887870195,559.7080000000001,2.241100000000003,4,6
CHEMBL575881,inactive,4.619788758288394,391.4890000000001,3.7935000000000025,1,4
CHEMBL575895,inactive,4.619788758288394,307.327,1.647,2,5
CHEMBL575896,active,6.161150909262744,369.398,3.4307000000000025,2,5
CHEMBL5762778,active,6.580044251510242,623.7420000000001,3.155400000000003,4,6
CHEMBL576762,inactive,4.292429823902063,431.4910000000001,3.168100000000001,2,6
CHEMBL5775711,inactive,4.769551078621726,365.4290000000001,3.7217000000000033,1,5
CHEMBL579067,active,6.376750709602099,398.43600000000015,3.947400000000002,1,5
CHEMBL579068,inactive,4.698970004336019,366.43800000000005,4.374500000000003,1,3
CHEMBL5797936,inactive,4.886056647693163,338.432,4.043700000000003,1,4
CHEMBL5798113,inactive,4.431798275933005,463.5340000000002,5.156800000000005,1,6
CHEMBL5806271,active,6.403402904373539,595.6880000000002,2.519300000000003,4,6
CHEMBL5806984,active,6.221125527997261,581.6610000000001,1.9851000000000012,4,6
CHEMBL5815281,inactive,4.795880017344075,426.4210000000002,1.6410999999999998,4,8
CHEMBL5817631,active,6.134896025358872,623.7420000000001,3.2995000000000028,4,6
CHEMBL584122,active,6.3872161432802645,399.4240000000001,3.439300000000001,2,6
CHEMBL584365,active,7.026872146400302,397.4520000000001,3.2429000000000006,2,5
CHEMBL5851255,active,6.4698003017969175,624.6859999999999,0.8074000000000039,4,7
CHEMBL5860213,inactive,4.698970004336019,432.52000000000015,5.849800000000005,1,4
CHEMBL5861599,inactive,4.173925197299174,374.40000000000015,1.953619999999999,2,4
CHEMBL5873958,inactive,4.769551078621726,365.42900000000003,3.3751000000000024,2,5
CHEMBL5883658,inactive,4.795880017344075,485.5850000000003,1.5846000000000013,4,5
CHEMBL5916829,inactive,4.657577319177793,500.55600000000015,-0.19599999999999695,5,6
CHEMBL592329,inactive,4.563837352959244,866.7810000000004,4.443900000000016,15,18
CHEMBL592373,inactive,4.406713932979542,1443.2910000000008,7.341699999999995,25,30
CHEMBL5933644,active,6.521433504406156,539.5800000000003,0.9589000000000019,4,6
CHEMBL59338,active,8.823908740944319,385.54900000000015,2.9157,4,4
CHEMBL5946001,active,7.1487416512809245,700.784,2.0286000000000035,4,7
CHEMBL5946822,active,6.2958494831602,659.731,2.7982000000000022,4,7
CHEMBL5954097,active,7.337242168318426,895.0620000000001,4.163200000000005,5,8
CHEMBL5963948,inactive,4.247951552180561,445.49400000000014,5.028400000000004,2,4
CHEMBL5980393,inactive,5.0,534.6810000000002,7.254600000000007,1,5
CHEMBL5988132,active,6.146910470148134,631.6680000000001,2.764500000000001,4,6
CHEMBL5988172,inactive,4.096910013008056,269.348,2.4309000000000003,1,2
CHEMBL5997113,active,6.628932137728263,567.6340000000001,1.7391000000000016,4,6
CHEMBL6059022,active,6.651695136951839,695.7109999999998,3.043400000000002,4,7
CHEMBL6150966,inactive,4.346498053037068,353.8050000000001,4.807500000000004,2,2
CHEMBL6176925,inactive,4.715794932298206,748.7220000000003,8.05020000000001,1,13
CHEMBL63677,inactive,4.926281649653878,538.4640000000002,5.134000000000006,6,10
CHEMBL66,inactive,4.494578672416719,304.25399999999996,1.1862999999999995,5,7
CHEMBL67291,active,8.139661993429007,269.3,2.4274000000000004,3,3
CHEMBL67498,active,8.137868620686962,283.327,2.4699,3,3
CHEMBL6973,active,7.617982957425132,343.361,-0.6204999999999989,2,6
CHEMBL69803,active,8.628932137728263,271.272,2.4553000000000003,4,4
CHEMBL7108,active,8.958607314841775,385.4420000000001,0.5482000000000001,2,6
CHEMBL73763,active,8.55284196865778,469.58300000000025,0.7198000000000022,4,6
CHEMBL7390,active,8.167491087293763,419.4590000000001,0.9498999999999999,2,6
CHEMBL74670,active,8.366531544420413,474.5580000000002,1.3434000000000008,4,6
CHEMBL75094,active,9.585026652029182,423.5160000000001,2.2640000000000002,2,7
CHEMBL76222,active,7.568636235841012,499.67800000000034,1.155300000000002,4,6
CHEMBL7756,active,8.387216143280265,385.4420000000001,0.2006000000000009,2,6
CHEMBL85030,active,7.756961951313706,392.4770000000001,2.4161,2,5
CHEMBL87223,inactive,4.0,372.43200000000013,4.208240000000001,4,5
CHEMBL92512,active,8.301029995663981,494.6390000000003,0.14520000000000022,4,7
CHEMBL92835,active,7.508638306165727,538.6700000000003,1.9754999999999994,4,6
CHEMBL92970,active,7.522878745280337,494.6390000000003,0.14520000000000022,4,7
CHEMBL93118,inactive,4.102372908709558,226.30400000000003,3.5455000000000014,1,3
CHEMBL93155,active,8.522878745280337,552.6970000000002,2.365599999999999,4,6
CHEMBL93320,active,9.0,465.61600000000027,1.632499999999999,4,6
CHEMBL93357,active,7.522878745280337,566.7240000000003,2.7557,4,6
CHEMBL94256,active,8.221848749616356,500.68700000000024,0.6186000000000011,5,6
CHEMBL94715,active,6.050609993355087,298.32,-0.12759999999999966,3,5
CHEMBL96473,active,7.494850021680094,451.5890000000002,1.5440999999999987,5,5
