seed,representation,model,candidate,validation_f1,n_train,n_test,n_features,accuracy,f1,sensitivity,specificity,precision,tn,fp,fn,tp
96,PaDEL,XGBoost,1,0.9452054794520548,730,183,1179,0.9344262295081968,0.958904109589041,0.9722222222222222,0.7948717948717948,0.9459459459459459,31,8,4,140
97,PaDEL,XGBoost,1,0.9692832764505119,730,183,1182,0.9234972677595629,0.952054794520548,0.9652777777777778,0.7692307692307693,0.9391891891891891,30,9,5,139
98,PaDEL,XGBoost,1,0.9616724738675958,730,183,1182,0.9344262295081968,0.9586206896551724,0.9652777777777778,0.8205128205128205,0.952054794520548,32,7,5,139
99,PaDEL,XGBoost,0,0.9722222222222222,730,183,1182,0.9453551912568307,0.9664429530201343,1.0,0.7435897435897436,0.935064935064935,29,10,0,144
0,SMILES,LogisticRegression,1,0.9252669039145908,730,183,2048,0.8961748633879781,0.9342560553633218,0.9375,0.7435897435897436,0.9310344827586207,29,10,9,135
1,SMILES,LogisticRegression,1,0.9128919860627178,730,183,2048,0.8469945355191257,0.9,0.875,0.7435897435897436,0.9264705882352942,29,10,18,126
2,SMILES,LogisticRegression,1,0.9018181818181819,730,183,2048,0.9016393442622951,0.9361702127659575,0.9166666666666666,0.8461538461538461,0.9565217391304348,33,6,12,132
3,SMILES,LogisticRegression,1,0.9257950530035336,730,183,2048,0.907103825136612,0.9395017793594306,0.9166666666666666,0.8717948717948718,0.9635036496350365,34,5,12,132
4,SMILES,LogisticRegression,1,0.9290780141843972,730,183,2048,0.8961748633879781,0.9323843416370107,0.9097222222222222,0.8461538461538461,0.9562043795620438,33,6,13,131
5,SMILES,LogisticRegression,1,0.9403508771929825,730,183,2048,0.8688524590163934,0.9148936170212766,0.8958333333333334,0.7692307692307693,0.9347826086956522,30,9,15,129
6,SMILES,LogisticRegression,1,0.9071428571428571,730,183,2048,0.8852459016393442,0.924187725631769,0.8888888888888888,0.8717948717948718,0.9624060150375939,34,5,16,128
7,SMILES,LogisticRegression,1,0.9071428571428571,730,183,2048,0.8907103825136612,0.9300699300699301,0.9236111111111112,0.7692307692307693,0.9366197183098591,30,9,11,133
8,SMILES,LogisticRegression,1,0.9366197183098591,730,183,2048,0.8797814207650273,0.9225352112676056,0.9097222222222222,0.7692307692307693,0.9357142857142857,30,9,13,131
9,SMILES,LogisticRegression,1,0.927536231884058,730,183,2048,0.8961748633879781,0.931899641577061,0.9027777777777778,0.8717948717948718,0.9629629629629629,34,5,14,130
10,SMILES,LogisticRegression,1,0.9415807560137457,730,183,2048,0.8961748633879781,0.9323843416370107,0.9097222222222222,0.8461538461538461,0.9562043795620438,33,6,13,131
11,SMILES,LogisticRegression,1,0.9484536082474226,730,183,2048,0.912568306010929,0.9440559440559441,0.9375,0.8205128205128205,0.9507042253521126,32,7,9,135
12,SMILES,LogisticRegression,1,0.8943661971830986,730,183,2048,0.907103825136612,0.9386281588447654,0.9027777777777778,0.9230769230769231,0.9774436090225563,36,3,14,130
13,SMILES,LogisticRegression,0,0.9154929577464789,730,183,2048,0.8524590163934426,0.9039145907473309,0.8819444444444444,0.7435897435897436,0.927007299270073,29,10,17,127
14,SMILES,LogisticRegression,1,0.9513888888888888,730,183,2048,0.912568306010929,0.9444444444444444,0.9444444444444444,0.7948717948717948,0.9444444444444444,31,8,8,136
15,SMILES,LogisticRegression,1,0.9124087591240876,730,183,2048,0.8797814207650273,0.9219858156028369,0.9027777777777778,0.7948717948717948,0.9420289855072463,31,8,14,130
16,SMILES,LogisticRegression,1,0.9064748201438849,730,183,2048,0.9234972677595629,0.95,0.9236111111111112,0.9230769230769231,0.9779411764705882,36,3,11,133
17,SMILES,LogisticRegression,1,0.9252669039145908,730,183,2048,0.8907103825136612,0.9310344827586207,0.9375,0.717948717948718,0.9246575342465754,28,11,9,135
18,SMILES,LogisticRegression,1,0.9263157894736842,730,183,2048,0.912568306010929,0.9440559440559441,0.9375,0.8205128205128205,0.9507042253521126,32,7,9,135
19,SMILES,LogisticRegression,1,0.9407665505226481,730,183,2048,0.8961748633879781,0.9342560553633218,0.9375,0.7435897435897436,0.9310344827586207,29,10,9,135
20,SMILES,LogisticRegression,1,0.9375,730,183,2048,0.907103825136612,0.9411764705882353,0.9444444444444444,0.7692307692307693,0.9379310344827586,30,9,8,136
21,SMILES,LogisticRegression,1,0.9252669039145908,730,183,2048,0.8961748633879781,0.9309090909090909,0.8888888888888888,0.9230769230769231,0.9770992366412213,36,3,16,128
22,SMILES,LogisticRegression,1,0.8992805755395683,730,183,2048,0.9234972677595629,0.950354609929078,0.9305555555555556,0.8974358974358975,0.9710144927536232,35,4,10,134
23,SMILES,LogisticRegression,1,0.926829268292683,730,183,2048,0.9016393442622951,0.9361702127659575,0.9166666666666666,0.8461538461538461,0.9565217391304348,33,6,12,132
24,SMILES,LogisticRegression,1,0.9187279151943463,730,183,2048,0.9344262295081968,0.9577464788732394,0.9444444444444444,0.8974358974358975,0.9714285714285714,35,4,8,136
25,SMILES,LogisticRegression,1,0.9064748201438849,730,183,2048,0.912568306010929,0.9432624113475178,0.9236111111111112,0.8717948717948718,0.9637681159420289,34,5,11,133
26,SMILES,LogisticRegression,1,0.8937728937728938,730,183,2048,0.907103825136612,0.9411764705882353,0.9444444444444444,0.7692307692307693,0.9379310344827586,30,9,8,136
27,SMILES,LogisticRegression,1,0.9375,730,183,2048,0.8743169398907104,0.9192982456140351,0.9097222222222222,0.7435897435897436,0.9290780141843972,29,10,13,131
28,SMILES,LogisticRegression,1,0.9166666666666666,730,183,2048,0.8633879781420765,0.9084249084249084,0.8611111111111112,0.8717948717948718,0.9612403100775194,34,5,20,124
29,SMILES,LogisticRegression,1,0.9390681003584229,730,183,2048,0.8633879781420765,0.910394265232975,0.8819444444444444,0.7948717948717948,0.9407407407407408,31,8,17,127
30,SMILES,LogisticRegression,1,0.9480968858131488,730,183,2048,0.8961748633879781,0.9333333333333333,0.9236111111111112,0.7948717948717948,0.9432624113475178,31,8,11,133
31,SMILES,LogisticRegression,1,0.8912280701754386,730,183,2048,0.8633879781420765,0.910394265232975,0.8819444444444444,0.7948717948717948,0.9407407407407408,31,8,17,127
32,SMILES,LogisticRegression,1,0.9513888888888888,730,183,2048,0.8688524590163934,0.9136690647482014,0.8819444444444444,0.8205128205128205,0.9477611940298507,32,7,17,127
33,SMILES,LogisticRegression,1,0.9285714285714286,730,183,2048,0.8961748633879781,0.9347079037800687,0.9444444444444444,0.717948717948718,0.9251700680272109,28,11,8,136
34,SMILES,LogisticRegression,1,0.9154929577464789,730,183,2048,0.912568306010929,0.9432624113475178,0.9236111111111112,0.8717948717948718,0.9637681159420289,34,5,11,133
35,SMILES,LogisticRegression,1,0.9395017793594306,730,183,2048,0.8961748633879781,0.931899641577061,0.9027777777777778,0.8717948717948718,0.9629629629629629,34,5,14,130
36,SMILES,LogisticRegression,1,0.9407665505226481,730,183,2048,0.8797814207650273,0.9225352112676056,0.9097222222222222,0.7692307692307693,0.9357142857142857,30,9,13,131
37,SMILES,LogisticRegression,1,0.9214285714285714,730,183,2048,0.8797814207650273,0.9214285714285714,0.8958333333333334,0.8205128205128205,0.9485294117647058,32,7,15,129
38,SMILES,LogisticRegression,1,0.9323843416370107,730,183,2048,0.8743169398907104,0.9198606271777003,0.9166666666666666,0.717948717948718,0.9230769230769231,28,11,12,132
39,SMILES,LogisticRegression,1,0.9290780141843972,730,183,2048,0.8961748633879781,0.9333333333333333,0.9236111111111112,0.7948717948717948,0.9432624113475178,31,8,11,133
40,SMILES,LogisticRegression,1,0.9039145907473309,730,183,2048,0.8524590163934426,0.9052631578947369,0.8958333333333334,0.6923076923076923,0.9148936170212766,27,12,15,129
41,SMILES,LogisticRegression,1,0.9480968858131488,730,183,2048,0.9016393442622951,0.9343065693430657,0.8888888888888888,0.9487179487179487,0.9846153846153847,37,2,16,128
42,SMILES,LogisticRegression,1,0.9117647058823529,730,183,2048,0.8907103825136612,0.9290780141843972,0.9097222222222222,0.8205128205128205,0.9492753623188406,32,7,13,131
43,SMILES,LogisticRegression,1,0.9090909090909091,730,183,2048,0.9180327868852459,0.9469964664310954,0.9305555555555556,0.8717948717948718,0.9640287769784173,34,5,10,134
